invoiceId,CodeSeq
557146,"23286,23306,23236,23287,23240,23288,23285"
557428,22726
557492,"22609,22161,20996,22268,85212,22287,85213,22610,75172,22269,35933,21635,47021G,21992,85017B,22066,16045,22423,47348A,21117"
557872,"22147,22665,22417,22077,22570,22720,22666,22993,20977,21257,22189,84992,21890,22569,82494L,23111,C2,22620,21977"
557970,"22795,48184,23069"
558077,"20983,20725,21673,22746,22740,22726,21917,85230E,22431,20972,22355,21700,82600,85123A,21504,47590A,85230G,21506,23251,23252"
559921,"21707,21793,72132,21984,22375,22555,22557,72127,22441,22092,21064,21065,21992,85059,22374,21770,22614,22461,84536A,22138,21983,20974,22072,23255,84660A,22616,22400,23316,81950B,23298,21156,22624,85183B,82494L,20992,21982,82580,21733,21710,22100,82581,15030,82552,84660B,23300,82578,82551,72128,21980,21708,85123A,21711,22371,22411,22553,22637,23315,84663A,22376,23302,22096,20996,21179,22625,81950V,22094,20979,23317,22093,22352,85071D,22402,21452,20977,23301,47591D,20751,21420,20984,22804,21706,23254"
560090,"22755,22663,72807C,21557,22470,21090,22445,21116,22651,22666,22781,20770,22246,21465,22489,20768,22501,23311,85131D,22086,20765,22778,22807,35924,22819,22892,23298,22960,85086A,48194,72817,22280,82580,22771,22798,21199,51014C,22775,21710,22150,23142,22279,22322,85032C,21580,21725,85039B,85194S,75049L,20707,22609,15036,22558,47563A,21945,22031,21714,21059,22814,23309,22721,48111,21328,85053,21015,21284,23182,20723,22970,21992,90120C,22174,85017B,85227,10133,22811,48185,22342,22228,22610,84708B,22740,37342,23184,84522,22800,90019B,22801,22723,23253,47593B,84919,22377,15058B,21981,23050,23028,20902,85176,22277,22109,21172,35916B,84907,21563,84796B,35916A,20996,21179,82567,21390,90200B,23291,20979,21366,47566,22492,22278,22754,23301,21577,22182,21200,22263,84356,22562,22375,21900,15044C,22466,85170D,21935,20685,22653,23140,22498,21943,22530,22950,22714,84969,23288,22209,23308,22499,21204,DOT,22449,20617,85131B,84637,79144B,21866,21439,23306,21448,22232,16048,21531,21033,22902,22244,21669,23307,16237,23084,84947,22083,23322,21454,85039A,23051,22821,21447,20977,35916C,22355,84596B,21226,23089,21164,21899,23025,20666,22208,23245,22457,22269,22608,21084,21790,23031,23173,84748,23147,16219,21901,22504,21382,47369B,84536A,85132C,20618,84559A,21933,22268,21314,22315,16236,23266,90059E,22378,21972,20718,90037C,85099B,20992,84913A,20724,20961,22379,20752,21680,21902,22024,21928,21327,84910A,90200E,20733,21787,21878,90114,85170C,21625,23168,23197,21383,22233,16258A,22945,20894,21578,20771,84569D,22321,21922,22500,22815,22329,21576,40016,21993,22891,22211"
561602,21991
561663,22501
562157,"21974,22697,22750,22751,22749,22030,22707,23160,22334,22699,23170,23171,21654,23161,23173,23175,23174,23293,23172,20984,22423,23297,22360,22698,20974,22606"
562380,"23012,23078,23083,23436,23014,22768,23349,23133,23438,23077,23353,22720,23350,23048,23374,22767,23132"
563500,"37413,22670,22915,82581,22675,21165,79062D,82552,21908,82551,82578,85071B,22672,21700,21172,22674,21770,85071A,22115,23076,23078,21179,21162,23077,21907,85071D,85071C,82600,21164,21175,22671,82580"
563921,"48185,48187"
564087,"23245,20675,22326,23050,20963,21485,21154,84997C,22453,20749,20981,22504,22423,23054,20982,21936,22138,20677,21216,21789,84997D,20978,23052,23255,21843,20682,22348,22580,23053,21788,22452,22195,20979,22139,20977,22503,20674,23243,21906,22635,84997B,22634,21218,20676,22327,20961,23256,22636"
564172,"22697,22567,22907,23245,23193,21984,23355,23229,22776,84991,22666,22629,79066K,23233,23174,82583,22361,22614,15056BL,23176,22138,21080,21986,22364,22072,48138,22645,22363,22139,22550,22993,22646,22960,22800,22429,82494L,21891,22634,22360,21174,21977,23332,22851,21889,22966,22417,21165,23177,22667,23142,23300,22720,22277,21985,23194,21711,22371,22965,21888,23168,23242,85014A,23307,22621,82482,23241,22699,22630,22396,23240,22691,47566,22278,23301,22359,23333,21706"
564758,"22567,22133,23124,21381,21246,85199L,22877,21116,23013,23170,22077,23202,22507,22781,22494,22255,21094,22664,22354,22501,21213,84997D,20685,21715,85131D,23203,22227,22282,22190,22595,23298,84568,22960,22969,15034,21068,72817,90129A,21906,22692,23172,23308,23228,82580,22254,DOT,21207,15039,82613C,22090,20670,21931,23227,20675,22134,23171,22899,84997C,23200,22472,22232,85032C,22335,21429,20664,22620,84877D,21932,21791,84876D,21669,20726,20667,84997A,22385,22625,23084,21913,21989,22083,23156,85039A,21679,15036,23317,21288,84951A,21452,21289,23309,20674,21746,20711,21890,21930,22356,21949,23344,22870,85099F,22878,23169,21212,22907,23245,21012,84580,23182,22300,23109,22457,22456,21086,23199,22269,21716,84991,22414,21790,21261,21471,21731,21992,21929,22383,85017B,22361,22437,10133,84032A,21080,22698,85132C,22341,21933,22662,21314,90129F,90129E,23198,23014,22378,20718,22139,22550,20712,22993,82613D,21544,21078,82486,23226,22863,85099B,20676,21263,23296,15058C,21668,47593B,22413,22851,15058B,21718,21928,23236,22326,22132,21121,20713,22684,23201,22961,85123A,22411,21878,20619,23155,20717,23326,23168,85062,21640,20677,84828,21641,21990,23065,21179,17012F,23328,23207,21991,22699,22630,84970S,47566,23204,21627,20719,21774,22893,22165,21993,22135,84997B,90129B,84923,21210,90197B,23345"
564820,"22697,22116,84596L,22470,22984,23013,22077,22817,72349B,22507,22666,22629,22357,22494,22829,15058A,22730,23223,22772,21935,23209,21986,85131D,22653,22169,22734,23203,48187,22227,23140,23295,17012C,15034,82580,DOT,20728,22262,23343,15039,22771,22449,51014C,85131B,21519,22384,23200,21985,22324,21934,21932,71459,72816,22547,20983,16237,23084,20727,23322,85039A,15036,84596B,22355,22975,84970L,85049H,20984,21871,23344,22870,22192,21212,22890,22300,84596G,22424,72598,21992,21929,22362,22361,20981,85131C,10133,21877,85132C,21933,22662,21417,22342,21025,23346,23014,16236,22469,23208,90214J,20724,47593B,22301,85099C,23012,84659A,15058B,21718,21215,22607,85039C,47504K,23196,22534,21026,23201,84596F,21172,22104,22759,22703,21179,82567,22348,82482,23328,22219,22488,21126,22630,22452,85116,84970S,21880,22874,22815,22129,21993,22074,22101,20774,22156"
565776,"22755,22410,22386,22326,22675,20713,20712,21929,22329,22328,22674,22411,21934,22333,23166,21930,22327,23167,85099C"
565803,"22663,21931,22908,22659,22326,21928,23191,22381,22667,23199,21121,23202,20713,22384,23201,21561,23200,22629,21929,22383,21558,21936,21080,23192,23209,20726,23203,22662,22385,20725,20727,22386,22630,22895,21559,22352,22328,22329,21930,22327,22380,85099F,22379"
566931,"22687,22689,22688"
566934,"48185,48129,48194,48187,48138,48188,48184,48173C"
567145,"21212,23307,22385,20727,22386,22457,22456,21155,47559B,47580,21231,22460,21154,84991,23206,22178,23298,22382,21238,22464,84879,84978,21080,23254,23256,23209,21213"
567508,"23298,23031,21671,23028,15060B,22117,23029,21668,21670,21669"
567516,"22141,23432,20971,22570,22144,22149,20969,22142,20972,20970,23126,84879,22569,23431"
569127,"22112,22111,22867,84029E,22866,22835,22114,84030E,22632,84029G,21485,22633"
570501,"22561,22867,22554,22623,23191,23177,22555,22557,22556,23080,22384,23237,23342,22865,22553,22654,23188,23192,23209,22086,85066,23129,23130,22083,23283,23437,22633,22551,23298,23375,20728"
570871,"23294,21240,72807C,46775D,22470,22694,23229,21485,23202,22817,21670,21813,22781,21803,90214A,23513,46776E,22336,23293,23514,22722,22546,23372,22086,85131D,21147,21715,21823,22197,23435,23203,20725,22107,20764,22960,22632,22756,21014,23167,23403,22591,21931,21356,51014C,46776A,22150,21908,22151,23200,22027,23284,85032C,22496,84978,21824,21934,21429,22078,23318,85039B,85174,71459,21108,22581,21110,22385,22386,47563A,23221,23350,22814,85049H,22380,22896,23344,85099F,21015,84077,22907,22910,23620,22661,20723,22076,21811,21992,90214E,22383,82583,85017B,22271,23517,84032A,90214N,23483,22662,22580,22338,20712,21808,84946,23179,23184,23559,84712B,22585,47593B,21249,35648,23290,90200D,21810,22851,90206C,22599,23300,90214C,85176,23348,22961,85123A,22406,23110,21192,23166,22701,22549,22104,22505,22739,82567,22079,23328,22446,21675,22452,23291,22196,23002,22909,23511,23204,20719,22129,22571,46776D,22074,22545,22867,23320,23191,22077,23349,23353,22494,22403,22508,22664,46776F,21935,85204,23188,20974,20978,22169,22653,46776C,22734,22498,23295,84510A,21313,22880,23165,84031A,23004,22969,22944,22360,DOT,10135,90134,85131B,23319,23269,22816,20963,85049E,22483,22080,23321,22553,22597,22620,21932,21669,90166,22147,90181A,22064,23400,46776B,22075,82582,20977,22605,22355,23089,21232,22356,84031B,22112,35970,23356,22457,23199,21716,21494,23521,22741,21731,23614,22361,85231G,85032A,23289,21358,84559A,22364,22312,84509A,23379,21314,22212,21380,21673,22273,85231B,23243,22887,84029G,23310,20724,90000D,23296,20961,22379,21804,21718,85032B,22818,22720,23512,20733,21888,22222,23168,22654,22082,35964,22475,21990,47590B,22703,23369,23371,82482,22026,22219,22488,22578,22340,21231,22367,90003D,22500,22579,22725,23370,21993,22135,21812,21479"
571080,"23396,23169,23535,23425,23414,23322,23013,46000M,23395,23321,23323,23082,23393,22762"
571265,"22536,22919,22904,22921,21900,22441,21975,23353,22474,22473,22974,22535,22865,22972,15056BL,22489,23372,22491,22906,22734,22532,22834,22334,22530,22586,21544,22917,22479,22478,84879,23376,23354,23085,23091,22095,22619,47504K,23390,22534,23300,23378,23348,22472,23382,22620,22475,22918,22866,23371,82483,22916,22219,22920,22477,22791,21894,21679,20979,22537,22533"
572487,"22355,23531,23142,20723,20724"
572560,"22624,22847,POST,22555,22660,48184,22627,22691,22556,84279P,22964"
572857,23084
572896,"22798,23220,22924,23245,85054,22470,23160,21090,21682,22077,21693,85049E,21084,23210,23395,22178,22398,21811,22744,84375,21688,23431,84536A,21683,21684,21669,22759,23425,82483,21671,23103,23161,46000S,POST,84879,23407,22944,23296,23393"
572900,"23510,23084,23509"
572923,"22454,22813,22991,23436,22587,16161P,22150,22141,22652,22077,22144,22448,23190,22568,20969,20972,22271,22138,22654,23192,22566,22086,22734,22704,22617,23494,22621,22083,23230,20971,22273,23437,22142,22492,22582,22705,16169E,20970,22812,10135"
573410,"23084,21402,23328"
573510,"23078,22907,23084,21841,22024,22946,20963,22630,22816,22736,23349,22203,23445,22629,22027,23352,22199,16207A,22333,23527,22025,20961,22738,22940,23523"
573986,84659A
574265,"23169,22867,23470,22562,22621,21914,21485,23015,82582,71477,21232,48194,47591D,22114,84997B,79321,22563"
574295,"85066,84029E,21586,22617,21137,23229,22768,23080,22666,22960,22766,20749,22767,21588,85099B,22207,84029G,22138,62018,21623,22311"
574588,"23581,23486,23582"
575036,"22910,23583,23313,22083,23660,23349,23300,23438,22568,23374,46000S,22383,23301,22138,23344,21080,79321,23209,23343,22086"
575134,"22111,84029E,21733"
575512,"23570,22457,22141,23660,23492,23191,21892,23497,22144,22947,79191C,23499,20981,22650,21062,22138,23181,22693,21933,22531,22610,23485,22273,22139,84946,16169E,85183B,22767,23661,21891,85099B,22150,22619,23486,22768,22418,21619,23110,23491,22620,21061,21932,23192,21990,22609,23084,22617,23371,21060,23240,21704,23582,20979,22821,84951A,22492,21617,21059,21224,85183A,23126,23370,23569,21219,21912,23493,22820,23127"
575625,35972
576014,"22449,22561,22867,16162M,35970,22991,23356,22536,22619,22694,23229,23497,22534,22818,22535,22865,22992,23211,22730,22549,22940,22809,22450,23263,22752,22111,22866,22941,22834,22434,23084,23265,22531,23266,22726,23103,85231B,22725,22727,16169E,23126,84030E,22810,22728,23127"
576060,"23581,21755,84029E,23084,21733,23322,23355,21908,21485,23300,85123A,23301,85099B,22804"
576062,"21212,22867,23583,23433,84755,21876,85199L,22984,22661,23432,22465,22029,79190D,22077,23202,22712,22817,22144,23508,22779,21790,23144,23237,22568,23282,23456,23366,22974,20975,21731,22865,22383,84375,22972,22722,22669,23209,20974,20973,23281,23203,23500,20725,23455,20718,23208,22382,22960,84879,22632,82494L,23280,23681,23308,23502,20724,85034C,20728,23581,21931,22417,22952,21703,22099,85049E,22418,23205,85049A,23506,22279,22411,22080,22097,17021,85175,21791,22082,21990,23307,79190B,23084,20727,82482,85199S,21991,23240,23582,22983,47566,23232,23204,21070,20719,22355,22815,79190A,21506,22356,21871,85048,23367,21287,23368"
576585,84247E
576889,"23274,21866,21467,20669,22200,21666,22594,21588,23273,20652,23197,23263,23203,23439,23129,23130,22339,23265,85199S,23266,23240,22338,22895,22340,20956,21132,84347,22633,23221,84946,82582,85099B,22156,23493"
578283,"23571,22385,23301,23084,20712,23691,23200"
578287,"21731,22624,23084"
579529,"22743,22991,23365,23084,23371,84931A,22748,22899,20979,22175,22644,22139,21156,84931B,22992,22754,84375,47591D,23370,20749,POST,20750,21936,22138,10135,23372,22753"
579920,"84947,22791,84970S,23221"
580026,"22563,21790"
580055,"23581,21931,22385,21928,20713,23201,21929,22411,21934,21930,23344,85099F,23343,85099C"
580170,22197
580657,"23012,23247,22750,82484,23571,21012,23319,23570,47504H,23271,72598,22909,22139,22726,22633,84360,23231,23502,23367,22749"
580730,"22574,22903,23347,90103,22817,21136,22589,23144,16225,22672,23513,23150,23541,23504,23334,21615,22489,23209,23372,22086,85131D,23311,23203,22616,22363,22819,22296,22107,22875,22913,22114,22123,22189,90118,22517,21982,21098,90161D,21174,23501,23403,21931,21356,23571,21889,22150,22619,82552,22422,23080,23194,23331,22279,21867,22335,21875,23434,21429,23330,22581,22842,22737,22547,22261,22835,23494,82483,23241,21679,15036,22195,21945,22814,90198A,47591D,79190A,22389,22978,23344,21328,21015,22670,22910,22557,21722,21975,22076,21524,22186,21471,22174,22464,90184B,85227,21329,22811,22698,72799E,20973,51014A,22743,22598,22995,35961,23206,20654,22917,82486,23264,23559,21916,22493,22749,23290,22813,90200D,22377,23490,22748,23050,21981,84032B,90206C,22420,23404,20713,22599,23300,21616,84596F,22961,22120,85123A,22406,21003,22701,22425,22962,22971,22739,84378,85199S,22446,22852,23240,23291,23511,21774,22065,22754,23301,22935,22822,90027D,22074,21912,22156,21191,22697,21730,22091,23000,22554,23583,22919,23170,22077,23088,22105,22178,23175,23366,90188,85170D,21935,23188,84997D,22752,22653,20978,90170,21313,23567,16218,23316,22142,22560,22190,22883,23165,23530,21123,23479,84568,84031A,23004,15034,90177B,22631,22944,23308,22360,23375,21555,22481,23087,23319,22417,21703,23269,22816,22979,82551,85049E,21481,21708,22992,23321,22553,21125,22167,22620,21791,23526,23115,16237,23084,22996,23313,23322,22421,22544,23424,46776B,22075,23579,23534,22821,84951A,21288,21070,22355,21899,84970L,22163,16238,84031B,21212,35970,23193,23090,23245,22457,23660,22456,22603,35953,21716,22741,21064,23395,23507,23173,84375,22068,22614,21901,85150,23289,21877,82001S,20828,21936,90175A,22419,84559A,23500,23498,23346,23552,23522,23437,84569A,22626,23337,21891,22999,23354,85034C,21739,22379,84976,23012,21902,23324,84029E,22030,22095,85032B,22154,23196,22486,22988,22720,21980,20733,21787,22541,23423,22654,22082,22745,22751,21990,16258A,90202D,22703,23371,22318,23697,22578,21991,22699,90174,21914,72800E,22726,22367,21907,22588,82600,23370,85034B,21479,22753,23294,22659,22587,22445,23694,21485,23202,21813,22357,23183,23293,22113,23212,23223,22722,22423,22546,90211A,23396,23112,22197,23435,22604,20725,90056,23007,22960,22727,21068,23376,37462E,23426,23167,17012D,20728,23565,23343,22798,37500,22511,23043,23177,21908,22188,23171,22951,21650,23506,23394,21934,84978,90003C,85174,22941,22989,21671,22621,22070,22920,35095B,22558,47563A,22372,23221,22964,22990,23309,21224,23377,22885,85049H,48111,21967,23493,85099F,23182,23355,22155,22592,84991,22747,22310,22474,84988,85059,22865,22383,22744,23176,23219,22138,84032A,21983,22809,47567B,21719,22216,22580,20777,23014,22469,22573,23419,22633,22993,23179,23184,22624,82494L,20931,22723,23132,21668,90168,35648,22977,23535,21810,22326,21165,23201,21705,22109,23162,35095A,23138,22371,23211,20717,20866,22549,23315,23078,22108,22079,22617,23328,22477,21126,47559B,23002,20979,23480,47566,23204,23542,20719,22551,22615,22846,47480,21822,22571,23367,23345,22867,21381,20659,21876,23515,22555,21900,23497,23349,22982,23210,21065,22494,22594,46776F,22963,21378,79321,23564,22566,22693,22734,46776C,23439,23425,23575,17084N,23295,21137,22757,84692,22586,23381,84879,23621,23172,23228,22738,DOT,21520,22914,15039,23220,22915,23163,23339,79144B,21866,23151,23378,22124,85049A,22472,22483,22080,11001,23382,23402,22597,23578,72801C,21723,23083,23307,23292,23560,22064,22083,22916,22997,17038,22983,22314,22201,22795,23405,22356,21930,21219,90161C,22563,23368,22112,21942,84580,23570,22905,23164,21892,22943,23199,23525,72598,22608,21494,21790,23521,21731,22365,22600,23174,23499,22361,21358,84536A,20982,23263,21158,22260,23379,21314,35646,84661C,23198,21122,23266,90059E,22378,22273,22349,22495,22732,85152,23401,22327,20724,23296,20961,85099C,20838,23113,21258,22847,22966,22295,22933,20669,22818,23205,23496,23416,22153,22411,23576,21878,23238,35964,84380,22110,22866,23562,23369,23234,22488,21704,22746,84970S,22340,85179A,21559,84347,21231,22815,84931B,22514,22165,21993,22135,22559,22998,22211"
581424,"23439,46000S,23394,22189,84978,22457,21098,21485,22720"
C536850,"22580,22942,22689,22591,22186"
C537821,85048
C539031,"21452,21731,22847,22199,22202,22203"
C542366,"72802A,21232,35004C,22041,22095,15056P,15056N,21137,20934,85174"
C542793,"22111,22891"
C543381,84754
C545449,"22699,37446,22666"
C545839,22192
C548460,"22413,22426,22191,22760,22457,21868,22427,22456,21908,22979,21622,22720,21745,22365,22366,21903,48188,21873,22722,21877,22425,22842,48185,48129,22625,48187,48138,22691,22193,21523,22990,22980,22626,22690,22960,22624,48194,22846,22429,22430,22692,48111,48184,22192,22840"
C548695,"82486,82483,37449"
C548906,85131A
C549731,"21746,21399"
C554333,"85123A,84945"
C554691,22456
C555882,22842
C557566,"22465,84945,22103"
C558110,"22169,23008,23084,22427,22768,23010,22951,47599A,47566,22969,22767,22128,22423,84507C,23108,23079"
C560384,M
C562119,"23245,22699,23029"
C563249,21704
C564214,"22457,82494L"
C564960,"23025,23035"
C572478,"23012,84879"
C572546,23108
536837,"22112,21755,22470,82483,82482,21499,22144,21754,16161M,22633,21980,20972,85049A,21486,82486,22171,22865,85123A,85214,22114,22173,20981,82494L,22632,20984,22804,21500"
537780,"21238,21034,21246,22343,84997B,21080"
538132,84773
539444,"22299,85199L,21677,22845,22652,22077,85049E,21484,22418,21481,22398,20972,84945,22423,22654,22745,22653,22752,22834,21340,85199S,22219,22852,21675,22837,22746,21874,20971,22075,22853,84946,22844,22969,22074,22810"
539760,"51014C,84077,21292,22445,85124C,22451,21754,22118,21481,22970,21738,22371,22113,79160,20664,21291,20828,20696,22111,51014A,22758,22645,22837,22444,21056,20941,15036,20936,21034,20829,84030E,22756,85124B,21871,21054,21739,22301"
540020,"21755,21621,22469"
540972,"21843,POST,21988,21122,21987,22215,22236"
541243,85039A
541429,"21974,21216,22345,22344,22381,21086,22667,21975,84992,21934,22343,85099B,48188,84519A,21935,21080,21210,84519B,22379"
541903,22171
542554,21836
542797,"21245,84077,20755,20675,22564,22557,84997C,22553,21221,22489,20828,20677,84997D,22491,84997A,22956,21124,21122,21544,22551,21244,20674,21224,21948,21034,22493,21829,21243"
542889,"22090,22333"
543278,"22961,84568,22383,84992,22356,22557,20724,21977,84598,21975,84991"
543306,"22753,22543,22432,21245,21240,22587,22564,22539,22562,22439,22037,20857,21975,22747,21561,22565,21731,22466,20856,22271,22569,85227,21558,22467,22272,20967,22489,84536A,84997D,20978,20973,22491,22693,22662,22758,20725,22531,84569B,22444,22530,22273,22139,22586,22148,84569A,21156,22382,20970,21034,84992,22493,22353,22634,22968,20676,20728,47593B,22749,22561,22090,21356,22331,22966,22417,22748,22274,22534,84997C,20969,22433,22898,22483,21580,20696,22745,20726,84997A,21239,47593A,22617,22621,22544,22746,22367,22352,22492,21452,20977,21244,20674,22754,22435,21576,21829,22636,22563,21210,22208"
543367,"22663,22385,20725,85049C,22386,16161P,21928,21165,22077,85049E,21592,21929,85123A,21181,22411,21257,21259,22035,85099B,22804,21977,85099F"
543539,"22426,22197,22329,22328,22682,22966,84006,22667,21155,22193,22666"
543977,"20725,20727,22457,22228,21621,20723,21211,20713,22251,22384,82551,22267,22720,22178,22284,21929,22355,22411,20711,84029G,21626,22499,21623,21210,22265"
544838,"20781,22362,22915,22969,22361,22553,22363,22555,22556"
544892,"21363,22072,21246,20713,22193,21527,22507,20685,21216"
545548,77101A
545695,"22567,20754,85049F,22760,21876,22904,22652,22557,22982,22357,22894,21354,84375,22115,22722,22467,21382,22489,21358,84536A,22138,21080,47567B,21216,22480,22459,21171,21041,21155,22895,47599A,22993,22560,22960,22429,22280,85049G,22999,22897,22968,21218,21174,22723,47599B,21042,22561,22628,22481,21356,22851,21217,22667,22979,47566B,85049E,22720,22961,22279,20914,22482,21563,84380,20996,22989,21035,22348,22079,84378,21621,22196,22193,22558,21231,22458,47566,22358,22195,84536B,22980,22329,22841,22721,22896,21210,84763"
546038,"21242,22759,22766,21238,22767,22170,84755,22427,21056,71053,72807B,22789"
546915,"22697,22971,22147,22659,22616,22150,22699,22555,22557,22149,21136,22568,22148,22970,84879,22569,22423,22902,22698"
546991,"22945,22915,22991,22924,22922,22711,23230,22396,22923,21135,22045,22948,22402,22398,22992,22403,21224,84879,22399,22710,22052,84929"
547559,72759
547686,"84380,22090,75049L,21202,22083,21215,21086,22084,22087,22964,22437,22333,21094,22088,21080,21204,21207,21210"
547716,"21715,84279B,22502,21430,22041,47590A,22115,21137,22719,22084,21716,84692,22358"
547921,"85093,22457,23050,84625C,79030G,21670,21658,84625A,21318,22961,85123A,22722,23054,21936,21080,84531A,84279B,85169A,22918,21400,23052,22774,21401,21470,22916,22920,22558,22993,22087,22329,84879,82494L,84531B,22499,79030D,20728,21668,21210,22771"
548207,20713
548368,"23194,23155,23176,23158"
549559,"22628,21533,21245,22659,22554,21246,21217,22326,22555,22556,20712,22303,21242,22551,22328,21238,21535,20674,20749,22302,21531,POST,22631,20750,85099B,20676"
549681,"21212,22299,22348,20725,20754,21090,20718,84050,21915,21084,16016,82582,21181,84879,84992,20914,21080"
549970,"22844,22766,22371,22189,84725,22811"
550152,"22233,22291,22808,21533,21441,22228,85173,21455,22231,22303,22292,22190,22293,16016,21916,22302,16015,22824,21442,85175,85194S,22301,85194L"
551136,"22426,22628,22345,21240,20675,85054,22344,22427,22424,21524,21242,21845,85059,21039,21936,21080,22425,21534,20677,20685,21239,20725,22558,21238,21244,22429,21746,22430,21528,21530,20676,21243"
551338,"21929,21034"
551730,"21755,48184,23148,22101,21523,21754,21955,22102"
552224,84766
552329,"20726,48185,22432,20725,48187,23207,22384,22431,23206,22433,22666,23284,23208,48194,23209"
552525,84968A
552565,84078A
552853,"20726,23203,22662,21937,20727,21086,21189,22776,23190,23206,22900,21094,21080,20728"
553211,"22051,22813,22089,21498,22562,22621,22083,21499,22746,22570,20971,22819,21917,22558,22821,22898,22934,21918,22705,22435,20967,22489,84536A,21977,47567B,22501,85185B"
553925,"48185,22848,21239,84596G,84968A,35809A,84596F,22059,48194,21564,21465,22057,22728,20677,35810A"
554287,22700
554307,"23284,23203,23165,23166,23167"
554676,71143
554974,"22697,22659,21794,48138,23050,22607,22699,23170,21131,23049,23171,23051,37370,22605,23173,23175,23174,23301,23172,22423,21128,21977,22698,84828,23192,22606"
555382,"82582,85123A,23301,21868,23300"
556045,"20726,21931,21533,22197,21498,22625,20725,21519,20727,21914,21559,20712,22720,22993,22961,22382,21535,22960,20914,21930,48111,22423,22138,22192"
556247,"23127,22147,22150,20723,20971,22149,22487,20972,20970,21034,23126,22356,84824,20724,85066"
556307,37479P
556321,79163
556526,"21242,22328,21240,23255,21244,21238,21239,POST,23256,23254,20979,21243"
557108,23113
557871,"21471,22147,23208,22766,21916,23118,23110,22150,22083,21206,22139,23209,47566"
557884,"23073,22908,22907,22791,21467,22203,22105,79403,22178,M,21714,22844,47594B,84978,22207,22106"
557958,"23290,23292,23203,23199,23291,20713,22384,23300,21559,47599A,23206,23200,23103,23301,21930,23289,23256,23254,47599B,23209"
558420,"22413,22663,21931,21169,22497,21928,20716,20713,21166,21929,22383,20717,21932,22662,21933,22385,22617,84050,21907,20712,22355,22500,22382,82600,85152,22380,85099F,85099C"
558450,21145
558460,"21931,23122,23121,21086,21155,84692,21564,21463,21094,21218,23119,22998,21213,21464"
559144,"23307,23286,84997A,23122,84997C,23206,21238,22721,20914,84997B,23287,23288,23256,23119,23254,23285,23209,84997D"
559522,85014B
559904,"82484,23274,22457,23151,23144,22178,20846,23273,22508,23106,10133,21669,23112,82482,22488,22469,23153,84970S,71053,22487,21654,22358,47566,22831,21115,22773,84970L,23134,21668,22771"
559916,"21415,21417,84879,23234"
561245,"23301,84660c,DOT"
562523,"23078,20972,47566"
562791,"22072,85049C,16161P,22154,22667,22077,22986,20718,85049E,22741,22153,21535,21232,21531,20856,20914,21506,23231,21218"
563026,"22662,82483,20727,22386,23207,21928,22488,22469,20718,20713,23202,23201,22284,82486,22382,22383,23321,22496,20717,20728,85099F"
563946,"23112,23169,22906,22966,22623,22457,22791,84836,22077,21709,23350,23144,22993,21708,22622,85049G,22078,21912"
564067,"23298,21878"
565613,"22116,22774,21179,21162,23341,84927F,22191,21671,21163,22193,44092C,21672,21905,22115,22772,84725,44092B,22192,22771"
566492,"21232,POST"
566557,"22867,35970,22991,22659,23034,22562,22823,23032,23013,23347,21485,23035,23029,23031,22865,21770,22113,23086,22489,22086,23439,23033,23014,22530,23077,23157,22993,23559,22960,22646,20970,22585,22812,23391,23310,23012,22813,23087,23064,23028,23390,22534,22644,23238,23057,23129,23389,22731,84832,23392,23418,23309,84030E,22826,23388,23344,22563"
568383,"23048,82482,82494L,23099"
568658,"23031,84879,23032,23028,85150,23431,23029,47566"
568696,"22032,21733,22224,22150,23404,85130B,22077,22776,23399,23088,22507,22789,23410,23147,23331,23321,85123A,84978,22510,23431,21623,22716,23322,22219,22469,20971,22819,23511,22815,22766,23398,23397,84879,23405,21506,82494L,23406,22156,23493,23393,23368"
568801,"23332,22197,21217,23322,21165,22578,23201,21903,85123A,21175,84945,21819,23344,85099C"
569236,"23169,22161,21012,35914,35933,21136,21811,22672,85231G,21809,85032A,22669,21823,23439,17012A,35646,22778,22342,22294,22469,22338,17012C,22993,35651,23298,85231B,71477,22632,82494L,21403,22209,82580,21391,17012D,22152,85230B,22602,35648,21810,85032B,22210,22151,35911A,85123A,85032C,21402,22097,22637,35964,21400,17091J,21401,17012F,35265,22488,22094,22093,47566,23270,35967,85230G,35954,22163,22211,85111,22208"
569382,M
569856,"23203,23313,22381,20712,22379"
570449,"84946,21592,22625,22429,23250,23241,23242,21591,85053"
570678,"47590A,22668,22669"
570721,"23484,21015,35970,23436,22577,22946,22952,22119,72818,22592,23349,22947,23217,22118,23353,23215,23334,23373,23311,23483,23470,23130,23313,22578,22909,23221,22142,23103,72817,22121,21014,23472,22152"
570857,"22932,21356,21843,22911,22931,22946,22933,22936,22139,22982,23046,22200,21034,23094,23337,22423,22138,15039"
571119,"21212,22112,21240,22805,21381,20723,21154,22383,82583,22423,79321,21213,22086,22111,22197,22834,20725,22665,22645,21155,85049g,22736,22729,84692,23206,23298,23208,22382,22727,22114,22732,22631,22327,20724,20728,22426,84029E,20675,22775,22041,21484,23205,22898,21672,23168,20677,84997d,22110,21239,22739,84997b,22835,22079,21671,20727,23207,22733,22731,22726,47566,23204,21714,20719,22355,21244,22725,84997c,84030e,22356,22896,21479"
